"boletos_vendidos";"ingresos_totales";"ganancias_totales";"cluster"
188;13382.08;1284.18;"cluster_2"
112;10638.7;7261.02;"cluster_1"
37;23928.5;3243.93;"cluster_0"
48;27725.52;4971.4;"cluster_0"
68;8539.75;4167.22;"cluster_1"
181;29693.96;7884.14;"cluster_0"
273;19344.29;5723.77;"cluster_2"
107;7545.34;501.96;"cluster_1"
235;13709.14;6441.45;"cluster_2"
180;27766.49;3116.0;"cluster_0"
56;15917.41;7814.69;"cluster_2"
93;29099.73;2425.55;"cluster_0"
233;19251.91;1537.24;"cluster_2"
234;9748.2;2613.29;"cluster_1"
73;29989.99;3010.65;"cluster_0"
150;8963.91;2785.4;"cluster_1"
183;11587.33;7396.44;"cluster_1"
249;2956.56;3581.6;"cluster_1"
222;19799.85;619.81;"cluster_2"
46;13579.57;1479.79;"cluster_2"
285;10660.46;4325.94;"cluster_1"
60;31134.01;7076.98;"cluster_0"
109;31784.42;7582.69;"cluster_0"
189;13553.93;6374.37;"cluster_2"
76;6478.84;1854.62;"cluster_1"
63;15696.6;722.17;"cluster_2"
164;18241.05;5330.03;"cluster_2"
80;17841.44;6292.64;"cluster_2"
301;15743.89;5701.41;"cluster_2"
161;14332.95;5401.29;"cluster_2"
236;13977.43;834.68;"cluster_2"
174;13496.11;7546.25;"cluster_2"
317;19072.41;7033.89;"cluster_2"
67;20182.47;1745.4;"cluster_2"
99;21225.77;4542.97;"cluster_2"
140;2302.63;7147.04;"cluster_1"
150;3101.3;2074.34;"cluster_1"
217;9480.51;1083.95;"cluster_1"
299;5024.5;7143.09;"cluster_1"
167;3661.68;5743.81;"cluster_1"
132;23803.89;6400.59;"cluster_0"
163;11967.96;5403.92;"cluster_2"
227;8388.22;6891.58;"cluster_1"
289;6140.52;654.05;"cluster_1"
24;7649.5;8486.48;"cluster_1"
228;16791.29;8289.13;"cluster_2"
99;21582.23;4608.89;"cluster_2"
112;18478.49;7030.62;"cluster_2"
157;16266.01;8189.91;"cluster_2"
169;19760.09;5755.49;"cluster_2"
131;18071.21;509.66;"cluster_2"
44;18668.42;538.81;"cluster_2"
317;23604.46;6548.89;"cluster_0"
138;18312.59;1281.0;"cluster_2"
258;27966.74;3488.63;"cluster_0"
90;31750.5;3649.29;"cluster_0"
160;7451.89;1771.23;"cluster_1"
187;7413.5;1957.75;"cluster_1"
287;31863.9;2237.01;"cluster_0"
128;19385.13;8306.75;"cluster_2"
113;23556.02;5038.64;"cluster_0"
56;7638.78;2853.62;"cluster_1"
220;13263.04;7364.3;"cluster_2"
92;2589.08;4898.11;"cluster_1"
157;30374.98;4508.79;"cluster_0"
133;25587.54;968.24;"cluster_0"
241;8499.89;1003.99;"cluster_1"
171;18537.34;6290.2;"cluster_2"
60;24312.28;7649.73;"cluster_0"
197;22431.51;6060.99;"cluster_0"
59;31502.23;2909.83;"cluster_0"
50;25631.93;7975.91;"cluster_0"
285;12647.33;6258.79;"cluster_2"
160;28423.31;5384.15;"cluster_0"
156;29501.39;7064.46;"cluster_0"
88;31135.34;1918.09;"cluster_0"
59;7498.84;4527.28;"cluster_1"
301;22864.32;4931.47;"cluster_0"
134;15289.62;6349.69;"cluster_2"
79;8330.32;690.54;"cluster_1"
64;18001.45;7743.43;"cluster_2"
232;30830.01;7946.6;"cluster_0"
221;21534.63;7954.12;"cluster_2"
209;14200.05;8009.13;"cluster_2"
191;2458.61;8387.19;"cluster_1"
78;9390.57;1774.68;"cluster_1"
255;24016.84;1514.19;"cluster_0"
267;16328.14;4766.22;"cluster_2"
283;22582.08;5181.03;"cluster_0"
56;15130.66;4005.29;"cluster_2"
221;26969.31;2608.35;"cluster_0"
234;23632.99;3116.38;"cluster_0"
148;26208.2;7649.37;"cluster_0"
247;15532.04;8073.38;"cluster_2"
152;19589.72;984.17;"cluster_2"
99;13858.84;1006.58;"cluster_2"
59;12464.03;8379.05;"cluster_2"
290;8150.87;2470.63;"cluster_1"
257;28134.94;4189.29;"cluster_0"
121;2068.74;6763.65;"cluster_1"
116;11777.09;4760.78;"cluster_1"
143;19333.66;891.83;"cluster_2"
257;23473.89;2587.34;"cluster_0"
109;28125.0;5179.96;"cluster_0"
154;31411.08;2118.89;"cluster_0"
148;15135.78;3052.99;"cluster_2"
204;10306.37;5106.66;"cluster_1"
270;7672.87;1088.36;"cluster_1"
289;11581.99;6461.92;"cluster_1"
36;4347.93;2769.9;"cluster_1"
233;23998.33;1430.91;"cluster_0"
32;4189.52;588.32;"cluster_1"
234;13043.02;1071.42;"cluster_2"
71;17157.57;3046.31;"cluster_2"
256;16357.46;7523.46;"cluster_2"
117;6703.79;3457.93;"cluster_1"
115;30216.07;3821.88;"cluster_0"
49;24549.33;2713.83;"cluster_0"
73;2449.52;1913.26;"cluster_1"
23;26614.72;2415.46;"cluster_0"
27;19806.76;7547.57;"cluster_2"
233;9984.78;1141.56;"cluster_1"
60;11144.07;4270.89;"cluster_1"
305;8811.65;1790.47;"cluster_1"
273;31926.2;6061.4;"cluster_0"
229;4598.66;3174.05;"cluster_1"
202;22465.82;3236.65;"cluster_0"
158;28679.67;1182.08;"cluster_0"
288;8081.09;1898.7;"cluster_1"
76;5523.96;7529.03;"cluster_1"
226;26830.94;1413.2;"cluster_0"
23;25974.71;8347.15;"cluster_0"
208;14185.3;5951.99;"cluster_2"
94;17422.09;7138.93;"cluster_2"
91;18715.82;7413.82;"cluster_2"
290;8275.14;3003.24;"cluster_1"
218;31836.32;996.21;"cluster_0"
97;30406.07;6232.36;"cluster_0"
305;31091.88;7919.02;"cluster_0"
214;14860.47;2834.85;"cluster_2"
279;11643.23;2495.92;"cluster_1"
62;23085.12;6161.73;"cluster_0"
255;3817.13;2102.83;"cluster_1"
49;18368.91;4309.01;"cluster_2"
165;31780.66;4414.75;"cluster_0"
166;12226.28;7292.25;"cluster_2"
235;27793.96;3336.71;"cluster_0"
44;9766.8;4364.46;"cluster_1"
244;8230.91;3018.61;"cluster_1"
126;12622.0;6967.05;"cluster_2"
257;2101.08;7694.12;"cluster_1"
112;15981.79;5620.99;"cluster_2"
258;20191.46;2930.16;"cluster_2"
235;18922.6;7331.0;"cluster_2"
213;18658.5;3517.36;"cluster_2"
232;21355.63;5530.87;"cluster_2"
183;15889.45;4997.21;"cluster_2"
99;11233.63;5469.12;"cluster_1"
149;22796.06;6415.94;"cluster_0"
113;28648.08;2147.11;"cluster_0"
86;22010.54;3357.6;"cluster_0"
70;9047.61;4189.33;"cluster_1"
289;24139.76;5303.31;"cluster_0"
72;14027.87;703.76;"cluster_2"
269;3404.55;5363.83;"cluster_1"
250;7683.57;2076.23;"cluster_1"
291;11709.35;1154.4;"cluster_1"
56;23117.31;591.96;"cluster_0"
181;20849.29;2307.08;"cluster_2"
27;15861.44;3808.68;"cluster_2"
119;10553.2;6736.99;"cluster_1"
228;3217.03;3696.66;"cluster_1"
268;12929.79;2935.65;"cluster_2"
212;31365.88;6250.82;"cluster_0"
56;11998.24;5438.54;"cluster_2"
223;21590.47;5958.05;"cluster_2"
232;3357.37;3283.59;"cluster_1"
25;3770.65;6252.45;"cluster_1"
244;30611.65;6212.67;"cluster_0"
184;23790.33;1441.57;"cluster_0"
217;5979.6;1052.69;"cluster_1"
238;18510.67;6601.24;"cluster_2"
114;6849.57;2619.4;"cluster_1"
306;22190.36;1079.33;"cluster_0"
96;28370.66;8473.9;"cluster_0"
263;21158.91;4687.74;"cluster_2"
72;2354.7;5249.71;"cluster_1"
116;19871.81;2876.6;"cluster_2"
203;11638.18;7310.56;"cluster_1"
45;16334.85;2263.38;"cluster_2"
103;29358.28;8280.78;"cluster_0"
250;16801.65;7703.6;"cluster_2"
56;26002.83;4103.45;"cluster_0"
106;20552.83;4852.46;"cluster_2"
141;27158.07;6717.38;"cluster_0"
67;4798.38;8255.88;"cluster_1"
88;24348.36;6011.84;"cluster_0"
241;3038.88;6843.75;"cluster_1"
190;16457.39;8161.68;"cluster_2"
104;7691.96;8257.57;"cluster_1"
108;16912.16;5938.44;"cluster_2"
274;5413.63;1412.2;"cluster_1"
258;29605.22;799.84;"cluster_0"
175;21500.83;7615.14;"cluster_2"
267;14624.97;1196.66;"cluster_2"
284;11021.42;2257.16;"cluster_1"
287;14139.36;7233.9;"cluster_2"
170;12741.55;2224.49;"cluster_2"
58;22232.38;6213.71;"cluster_0"
120;29022.04;5043.54;"cluster_0"
195;3106.85;6471.48;"cluster_1"
90;3751.18;5937.28;"cluster_1"
71;2032.13;2013.53;"cluster_1"
270;21749.53;6702.02;"cluster_2"
84;15510.51;8097.15;"cluster_2"
65;25743.31;2248.9;"cluster_0"
241;23626.32;5166.55;"cluster_0"
132;20273.82;7538.88;"cluster_2"
224;9823.74;7785.0;"cluster_1"
201;11937.95;4392.75;"cluster_2"
259;14202.62;7309.53;"cluster_2"
33;16632.81;1670.1;"cluster_2"
270;5747.86;4673.84;"cluster_1"
79;25048.03;3109.6;"cluster_0"
253;18513.4;5498.54;"cluster_2"
42;24516.84;4993.32;"cluster_0"
233;20718.03;8354.03;"cluster_2"
175;2212.99;6973.3;"cluster_1"
215;7822.09;7209.31;"cluster_1"
194;6881.59;7863.91;"cluster_1"
103;12260.24;7977.99;"cluster_2"
314;13190.49;7514.22;"cluster_2"
279;13020.53;7795.47;"cluster_2"
44;18493.03;5558.6;"cluster_2"
153;30216.01;6019.53;"cluster_0"
219;20709.3;3844.44;"cluster_2"
299;22361.89;3442.39;"cluster_0"
230;7833.38;1791.36;"cluster_1"
215;7577.41;8271.94;"cluster_1"
221;22947.05;1625.42;"cluster_0"
190;23420.05;4748.04;"cluster_0"
238;7110.75;6083.92;"cluster_1"
74;23077.13;4600.88;"cluster_0"
52;28802.53;5117.46;"cluster_0"
204;15768.26;529.99;"cluster_2"
237;21395.03;6823.01;"cluster_2"
275;6873.34;7593.64;"cluster_1"
66;12234.65;7021.71;"cluster_2"
270;10188.95;2328.69;"cluster_1"
214;9604.55;6027.32;"cluster_1"
82;9495.12;1230.2;"cluster_1"
201;30285.21;2138.9;"cluster_0"
80;14135.48;2495.83;"cluster_2"
210;9012.97;4620.73;"cluster_1"
295;30348.58;3210.1;"cluster_0"
244;19362.98;8158.45;"cluster_2"
290;20429.89;4766.07;"cluster_2"
259;2061.38;5905.88;"cluster_1"
100;8007.61;4580.14;"cluster_1"
243;13728.72;6619.14;"cluster_2"
172;13190.21;973.93;"cluster_2"
54;16396.66;5487.59;"cluster_2"
44;16596.13;8005.67;"cluster_2"
92;20659.33;902.1;"cluster_2"
31;19176.08;2687.54;"cluster_2"
77;11848.13;4252.84;"cluster_1"
47;24547.6;7831.75;"cluster_0"
232;10697.47;5850.29;"cluster_1"
296;29482.11;4817.35;"cluster_0"
88;26820.23;3493.64;"cluster_0"
303;6416.31;1272.59;"cluster_1"
216;13392.75;7491.93;"cluster_2"
148;24398.52;696.24;"cluster_0"
122;3924.68;2391.86;"cluster_1"
307;10081.41;4543.82;"cluster_1"
63;11244.78;7957.39;"cluster_1"
277;13178.55;8499.15;"cluster_2"
294;30254.68;7885.24;"cluster_0"
113;16797.97;948.77;"cluster_2"
302;19893.39;6511.52;"cluster_2"
261;4459.22;4941.69;"cluster_1"
89;25235.95;6208.13;"cluster_0"
148;22099.63;4906.68;"cluster_0"
287;21429.09;4164.13;"cluster_2"
280;3409.8;4059.06;"cluster_1"
178;25662.57;7993.74;"cluster_0"
188;6703.38;2739.17;"cluster_1"
150;26159.96;1792.33;"cluster_0"
127;24815.67;1605.49;"cluster_0"
25;5384.62;5470.0;"cluster_1"
310;7780.29;1420.85;"cluster_1"
175;15079.62;7457.9;"cluster_2"
93;16780.22;6923.34;"cluster_2"
67;24435.36;3471.29;"cluster_0"
259;17619.68;4783.51;"cluster_2"
219;11686.12;4361.63;"cluster_1"
304;14462.72;7698.45;"cluster_2"
289;5893.0;2207.79;"cluster_1"
283;13545.04;6994.09;"cluster_2"
170;17909.05;2790.89;"cluster_2"
181;17604.53;5580.71;"cluster_2"
159;28935.16;7868.07;"cluster_0"
244;28266.22;7431.3;"cluster_0"
169;14345.26;5809.91;"cluster_2"
219;10858.52;1102.94;"cluster_1"
263;10818.78;1235.52;"cluster_1"
82;14218.55;6390.08;"cluster_2"
273;11046.82;6107.67;"cluster_1"
220;19923.29;4531.37;"cluster_2"
118;3992.39;2766.03;"cluster_1"
118;2511.09;2311.0;"cluster_1"
89;18359.65;2040.7;"cluster_2"
59;13786.16;5745.73;"cluster_2"
77;2135.44;5931.33;"cluster_1"
30;9840.32;1612.48;"cluster_1"
105;28681.34;1739.72;"cluster_0"
76;17899.61;5645.46;"cluster_2"
28;15326.0;3878.24;"cluster_2"
203;24058.15;4966.14;"cluster_0"
300;3199.17;5075.81;"cluster_1"
101;22026.8;4124.66;"cluster_0"
172;18576.4;2273.14;"cluster_2"
241;22621.02;7949.06;"cluster_0"
101;10385.09;5471.54;"cluster_1"
299;15541.85;2311.2;"cluster_2"
181;10961.04;1388.1;"cluster_1"
155;7569.62;5207.48;"cluster_1"
44;5905.92;6638.69;"cluster_1"
268;28834.08;587.42;"cluster_0"
180;12541.42;8497.27;"cluster_2"
163;10215.64;1885.66;"cluster_1"
167;28607.96;4899.34;"cluster_0"
191;26598.28;2360.95;"cluster_0"
292;4979.16;8057.19;"cluster_1"
166;24839.58;6546.18;"cluster_0"
139;7271.06;8433.68;"cluster_1"
113;27414.43;8166.41;"cluster_0"
265;23798.16;4024.79;"cluster_0"
24;15794.16;1769.3;"cluster_2"
275;13758.57;762.58;"cluster_2"
302;21043.0;7812.36;"cluster_2"
115;3701.34;1707.6;"cluster_1"
63;29555.4;8467.76;"cluster_0"
158;25547.64;8035.56;"cluster_0"
206;25524.0;5429.14;"cluster_0"
213;28786.55;1228.11;"cluster_0"
288;4229.79;5751.08;"cluster_1"
90;4579.22;675.8;"cluster_1"
199;6760.5;1527.24;"cluster_1"
210;20870.62;1235.2;"cluster_2"
154;31560.25;2045.41;"cluster_0"
103;21718.91;4141.99;"cluster_2"
30;24685.31;1780.2;"cluster_0"
92;15214.19;5937.73;"cluster_2"
132;2188.2;2623.08;"cluster_1"
279;31630.61;2711.29;"cluster_0"
249;21336.83;3214.86;"cluster_2"
110;13383.73;5150.14;"cluster_2"
139;24194.87;6434.0;"cluster_0"
87;19411.17;3151.76;"cluster_2"
200;30869.22;7975.65;"cluster_0"
237;8167.64;2886.57;"cluster_1"
156;19563.83;4817.75;"cluster_2"
245;20615.6;7502.55;"cluster_2"
66;24185.04;5265.82;"cluster_0"
314;13216.05;4306.94;"cluster_2"
182;18876.76;516.79;"cluster_2"
239;7613.64;3388.95;"cluster_1"
311;30146.09;8225.54;"cluster_0"
49;19685.91;599.35;"cluster_2"
117;6424.9;8420.01;"cluster_1"
314;24089.18;6360.76;"cluster_0"
95;25660.75;3339.71;"cluster_0"
199;26211.66;8151.59;"cluster_0"
182;2289.47;6633.72;"cluster_1"
319;14549.35;7221.45;"cluster_2"
98;9279.71;2041.15;"cluster_1"
58;2987.75;3744.32;"cluster_1"
297;24749.76;5958.23;"cluster_0"
87;30236.62;4633.73;"cluster_0"
165;6149.42;3697.84;"cluster_1"
285;2526.49;2033.41;"cluster_1"
63;5702.71;8065.63;"cluster_1"
257;23866.94;7152.08;"cluster_0"
163;6638.22;4018.71;"cluster_1"
264;27955.85;6347.94;"cluster_0"
116;21811.77;7894.48;"cluster_2"
158;17177.35;8433.01;"cluster_2"
31;14122.98;2793.71;"cluster_2"
203;2685.04;1228.04;"cluster_1"
246;14142.52;4300.36;"cluster_2"
63;19101.5;4159.99;"cluster_2"
52;7259.11;6793.85;"cluster_1"
120;4391.98;2939.56;"cluster_1"
298;26265.88;5649.98;"cluster_0"
29;13060.69;8006.67;"cluster_2"
236;22095.94;5254.51;"cluster_0"
263;15657.86;3972.01;"cluster_2"
66;19090.28;6590.56;"cluster_2"
179;10012.07;7738.58;"cluster_1"
274;11184.67;3690.62;"cluster_1"
246;10834.62;3165.85;"cluster_1"
269;5885.97;6163.77;"cluster_1"
135;2483.1;1204.17;"cluster_1"
212;9642.06;568.58;"cluster_1"
135;4062.44;2711.37;"cluster_1"
190;12971.34;2865.73;"cluster_2"
131;14414.39;1770.3;"cluster_2"
124;31329.46;7598.96;"cluster_0"
165;13592.81;6682.28;"cluster_2"
116;17633.54;4553.54;"cluster_2"
73;8596.0;7849.43;"cluster_1"
193;24952.57;5896.52;"cluster_0"
157;27887.53;3350.37;"cluster_0"
247;4394.56;5493.23;"cluster_1"
85;10706.79;5298.34;"cluster_1"
267;23449.19;2310.52;"cluster_0"
94;21641.9;6899.74;"cluster_2"
246;26399.47;2316.9;"cluster_0"
147;27201.75;4526.87;"cluster_0"
56;23411.9;2046.24;"cluster_0"
112;28935.22;2725.86;"cluster_0"
179;13994.97;1139.68;"cluster_2"
76;17333.46;4812.09;"cluster_2"
170;6837.96;6081.89;"cluster_1"
244;6271.25;3765.41;"cluster_1"
165;24323.53;4905.15;"cluster_0"
117;16142.5;3734.83;"cluster_2"
186;7661.71;7602.88;"cluster_1"
249;30199.5;3999.26;"cluster_0"
184;20476.33;8061.57;"cluster_2"
245;27155.5;8080.95;"cluster_0"
52;7493.93;2124.18;"cluster_1"
187;27998.23;5097.49;"cluster_0"
71;5702.32;3290.44;"cluster_1"
56;19526.64;3861.82;"cluster_2"
264;28976.93;2814.79;"cluster_0"
109;30174.42;8303.0;"cluster_0"
110;14538.84;2917.1;"cluster_2"
140;18481.14;5676.7;"cluster_2"
71;6973.82;1175.12;"cluster_1"
85;16022.95;2821.55;"cluster_2"
203;14083.46;3938.2;"cluster_2"
61;17235.22;3925.16;"cluster_2"
88;17102.32;8383.64;"cluster_2"
221;6208.6;3972.06;"cluster_1"
83;24372.89;2299.47;"cluster_0"
264;26455.84;6607.88;"cluster_0"
197;18987.3;3708.35;"cluster_2"
192;14949.83;6428.58;"cluster_2"
100;21108.98;5913.96;"cluster_2"
214;15650.78;4333.71;"cluster_2"
306;24469.4;2283.12;"cluster_0"
252;3698.13;3647.05;"cluster_1"
158;29487.52;4967.91;"cluster_0"
149;9130.24;4710.41;"cluster_1"
105;16514.0;2990.95;"cluster_2"
253;29844.45;6168.34;"cluster_0"
146;9796.14;5684.69;"cluster_1"
24;10459.09;1601.3;"cluster_1"
74;23671.45;1530.74;"cluster_0"
288;25540.45;4989.9;"cluster_0"
283;22204.68;7599.63;"cluster_0"
148;27230.83;725.36;"cluster_0"
145;2095.87;5455.34;"cluster_1"
41;10727.26;2352.87;"cluster_1"
37;29808.5;2743.42;"cluster_0"
115;23263.17;7926.86;"cluster_0"
313;7236.26;6141.93;"cluster_1"
129;26272.14;1909.65;"cluster_0"
26;15393.12;7160.03;"cluster_2"
308;15567.69;6636.86;"cluster_2"
183;13283.45;6256.37;"cluster_2"
219;26481.81;7816.65;"cluster_0"
63;19514.77;1399.31;"cluster_2"
305;26614.59;7195.03;"cluster_0"
290;30749.4;902.93;"cluster_0"
223;23052.53;7916.29;"cluster_0"
226;27685.51;6185.47;"cluster_0"
34;2836.03;2764.06;"cluster_1"
236;25430.84;3517.92;"cluster_0"
281;25614.36;982.81;"cluster_0"
70;27319.35;1655.87;"cluster_0"
292;2673.61;8292.99;"cluster_1"
136;18174.19;2279.2;"cluster_2"
27;3229.08;887.99;"cluster_1"
54;10510.7;610.85;"cluster_1"
112;29869.34;7670.44;"cluster_0"
106;11066.31;2019.79;"cluster_1"
299;8142.58;8217.08;"cluster_1"
200;25915.07;5363.0;"cluster_0"
200;5042.55;3068.02;"cluster_1"
218;29245.1;5773.12;"cluster_0"
165;31400.68;7946.23;"cluster_0"
310;2383.67;7911.57;"cluster_1"
226;19846.4;3267.09;"cluster_2"
214;29760.55;594.33;"cluster_0"
175;28312.76;5789.39;"cluster_0"
256;25879.24;4601.57;"cluster_0"
187;14392.22;2187.97;"cluster_2"
34;20545.67;1241.93;"cluster_2"
238;7049.94;4321.73;"cluster_1"
228;16682.68;2848.51;"cluster_2"
143;14416.61;5394.63;"cluster_2"
177;8161.45;3707.01;"cluster_1"
29;6521.33;8306.11;"cluster_1"
178;28461.04;3978.97;"cluster_0"
129;22590.64;3909.7;"cluster_0"
259;10808.92;6513.0;"cluster_1"
218;16980.39;6082.66;"cluster_2"
22;14270.46;4858.97;"cluster_2"
171;25785.65;4486.56;"cluster_0"
210;11871.93;3120.43;"cluster_1"
157;31450.17;3163.71;"cluster_0"
264;14617.45;8461.5;"cluster_2"
256;26031.22;6003.61;"cluster_0"
191;19879.19;6250.42;"cluster_2"
126;28751.78;1505.96;"cluster_0"
122;14125.77;4414.42;"cluster_2"
58;14166.29;635.13;"cluster_2"
261;14127.75;7220.8;"cluster_2"
24;27926.88;3022.39;"cluster_0"
239;17535.41;1265.75;"cluster_2"
180;11864.11;2458.98;"cluster_1"
36;24165.12;1264.74;"cluster_0"
22;18408.66;3273.54;"cluster_2"
295;4899.96;2538.22;"cluster_1"
175;7307.81;4646.62;"cluster_1"
244;27459.91;6411.49;"cluster_0"
276;23311.78;1294.34;"cluster_0"
101;24416.24;8130.95;"cluster_0"
108;5362.59;7555.8;"cluster_1"
129;14612.89;2327.3;"cluster_2"
66;17001.29;7849.21;"cluster_2"
147;12871.58;7095.52;"cluster_2"
62;12949.43;6383.45;"cluster_2"
186;16998.96;7240.17;"cluster_2"
234;23596.19;1560.9;"cluster_0"
40;18787.57;7194.39;"cluster_2"
224;25184.36;7059.0;"cluster_0"
308;15992.03;850.58;"cluster_2"
81;16915.24;1087.81;"cluster_2"
314;13601.6;7078.47;"cluster_2"
267;6181.23;2106.51;"cluster_1"
217;25191.09;7343.75;"cluster_0"
263;19202.85;7567.28;"cluster_2"
267;22107.96;1930.73;"cluster_0"
49;11023.71;5940.27;"cluster_1"
61;11337.01;3024.28;"cluster_1"
41;4025.3;5006.13;"cluster_1"
133;15544.26;4053.22;"cluster_2"
182;15654.58;5229.26;"cluster_2"
153;21319.72;7129.16;"cluster_2"
188;6581.85;6232.88;"cluster_1"
176;3852.26;8320.01;"cluster_1"
190;28297.25;5521.64;"cluster_0"
227;7220.33;4672.65;"cluster_1"
183;24579.77;3251.01;"cluster_0"
33;18322.98;5874.17;"cluster_2"
69;17711.58;901.94;"cluster_2"
84;2368.35;3987.63;"cluster_1"
45;9580.28;5162.33;"cluster_1"
203;24839.95;6163.78;"cluster_0"
37;15961.39;1956.99;"cluster_2"
147;8321.05;4376.99;"cluster_1"
286;13579.92;5218.19;"cluster_2"
292;12353.35;4974.37;"cluster_2"
77;11336.69;1573.26;"cluster_1"
265;20975.08;1387.3;"cluster_2"
128;14163.01;1437.45;"cluster_2"
110;26841.33;7857.72;"cluster_0"
147;31108.09;6577.88;"cluster_0"
299;3869.56;1591.03;"cluster_1"
302;23823.03;3760.99;"cluster_0"
136;7694.15;6135.6;"cluster_1"
196;7132.22;2430.73;"cluster_1"
154;19670.15;5266.08;"cluster_2"
128;22631.67;8067.45;"cluster_0"
89;12279.1;2235.43;"cluster_2"
184;2838.11;4936.24;"cluster_1"
180;12348.93;2818.15;"cluster_2"
152;22379.68;788.53;"cluster_0"
111;14811.41;8473.97;"cluster_2"
91;27079.11;4713.58;"cluster_0"
119;17102.14;6424.76;"cluster_2"
282;31537.14;1840.64;"cluster_0"
278;17021.96;5629.2;"cluster_2"
211;25859.91;4780.86;"cluster_0"
248;29451.8;7741.77;"cluster_0"
276;15937.22;6823.54;"cluster_2"
139;18192.29;6226.55;"cluster_2"
285;22419.09;7317.12;"cluster_0"
186;4373.28;5141.49;"cluster_1"
197;9106.22;1537.19;"cluster_1"
228;9772.06;1156.18;"cluster_1"
173;27674.84;8000.32;"cluster_0"
224;6213.25;6512.62;"cluster_1"
292;12153.23;1048.26;"cluster_2"
68;10834.49;2275.74;"cluster_1"
180;2743.35;6621.1;"cluster_1"
96;28424.47;6894.15;"cluster_0"
124;2250.88;5117.15;"cluster_1"
130;3822.33;5991.32;"cluster_1"
44;26821.92;2417.55;"cluster_0"
79;19666.7;4920.55;"cluster_2"
175;31028.5;686.42;"cluster_0"
61;9527.66;3922.18;"cluster_1"
101;11677.68;6726.31;"cluster_1"
84;12021.0;7586.2;"cluster_2"
174;18123.69;1357.47;"cluster_2"
213;11927.9;3883.58;"cluster_2"
104;30499.99;1266.91;"cluster_0"
199;12772.58;889.37;"cluster_2"
271;27467.16;4792.13;"cluster_0"
93;12665.69;6984.51;"cluster_2"
178;30943.01;5234.32;"cluster_0"
241;6495.95;5756.06;"cluster_1"
74;5938.55;993.79;"cluster_1"
127;24929.18;6453.56;"cluster_0"
191;27101.89;1657.89;"cluster_0"
302;25229.81;8225.53;"cluster_0"
78;22047.14;6645.81;"cluster_0"
183;8751.65;6162.03;"cluster_1"
37;30477.12;5469.52;"cluster_0"
128;10699.12;6856.06;"cluster_1"
107;19173.29;2322.23;"cluster_2"
315;3545.03;2140.94;"cluster_1"
223;20521.23;6101.69;"cluster_2"
156;25030.28;6917.4;"cluster_0"
193;10812.15;628.34;"cluster_1"
117;20663.11;4231.9;"cluster_2"
158;20293.55;1159.13;"cluster_2"
194;9273.26;5759.87;"cluster_1"
36;8030.04;5024.45;"cluster_1"
122;12756.38;5191.09;"cluster_2"
43;17547.28;6476.11;"cluster_2"
137;25592.63;4199.38;"cluster_0"
175;30988.69;7309.47;"cluster_0"
123;23471.26;8349.88;"cluster_0"
76;22153.5;3735.61;"cluster_0"
189;10790.08;7107.87;"cluster_1"
202;13484.65;7864.96;"cluster_2"
312;22091.1;5277.66;"cluster_0"
146;26324.69;7710.12;"cluster_0"
303;4821.13;5110.77;"cluster_1"
64;24714.5;7089.33;"cluster_0"
189;26393.52;7314.7;"cluster_0"
29;31688.8;4937.94;"cluster_0"
196;9363.01;5684.03;"cluster_1"
300;13271.13;5010.42;"cluster_2"
43;4004.4;5577.11;"cluster_1"
230;14504.53;1186.28;"cluster_2"
130;10793.33;4387.96;"cluster_1"
271;9269.89;5037.47;"cluster_1"
237;18869.17;6231.4;"cluster_2"
